lga_2016,state,industry_people,industry_type,industry_type_full,lga_total_industry_people
12850,1,8551,manufacturing,manufacturing,71899
12870,1,596,manufacturing,manufacturing,4970
12900,1,192,manufacturing,manufacturing,3944
12930,1,3497,manufacturing,manufacturing,69537
12950,1,45,manufacturing,manufacturing,1783
13010,1,102,manufacturing,manufacturing,3224
13310,1,705,manufacturing,manufacturing,12722
13340,1,327,manufacturing,manufacturing,4614
13450,1,2170,manufacturing,manufacturing,11713
13510,1,484,manufacturing,manufacturing,4382
13550,1,270,manufacturing,manufacturing,5381
13660,1,56,manufacturing,manufacturing,2083
13800,1,2400,manufacturing,manufacturing,32329
13850,1,41,manufacturing,manufacturing,1296
13910,1,379,manufacturing,manufacturing,7563
14000,1,3262,manufacturing,manufacturing,70798
14100,1,253,manufacturing,manufacturing,6240
14170,1,3543,manufacturing,manufacturing,99575
14200,1,729,manufacturing,manufacturing,6393
14300,1,278,manufacturing,manufacturing,2318
14350,1,581,manufacturing,manufacturing,9463
14400,1,446,manufacturing,manufacturing,9488
14500,1,2008,manufacturing,manufacturing,54920
14550,1,261,manufacturing,manufacturing,3239
14600,1,133,manufacturing,manufacturing,2472
14650,1,5618,manufacturing,manufacturing,85264
14700,1,683,manufacturing,manufacturing,19292
14750,1,856,manufacturing,manufacturing,4705
14850,1,1074,manufacturing,manufacturing,18168
14870,1,411,manufacturing,manufacturing,7798
14900,1,7790,manufacturing,manufacturing,83905
14920,1,112,manufacturing,manufacturing,3013
14950,1,44,manufacturing,manufacturing,1294
15050,1,2572,manufacturing,manufacturing,34692
15240,1,1657,manufacturing,manufacturing,30032
15270,1,391,manufacturing,manufacturing,9689
15300,1,149,manufacturing,manufacturing,5521
15350,1,399,manufacturing,manufacturing,13999
15520,1,323,manufacturing,manufacturing,4994
15560,1,131,manufacturing,manufacturing,1716
15650,1,279,manufacturing,manufacturing,6732
15700,1,319,manufacturing,manufacturing,6229
15750,1,173,manufacturing,manufacturing,5657
15800,1,249,manufacturing,manufacturing,2325
15850,1,81,manufacturing,manufacturing,2592
15900,1,4021,manufacturing,manufacturing,73034
15950,1,1187,manufacturing,manufacturing,40445
15990,1,5693,manufacturing,manufacturing,129685
16100,1,344,manufacturing,manufacturing,2241
16150,1,966,manufacturing,manufacturing,17805
16200,1,208,manufacturing,manufacturing,5840
16260,1,6150,manufacturing,manufacturing,106593
16350,1,7484,manufacturing,manufacturing,94859
16380,1,1111,manufacturing,manufacturing,29655
16400,1,1891,manufacturing,manufacturing,27602
16490,1,1066,manufacturing,manufacturing,29389
16550,1,1928,manufacturing,manufacturing,68276
16610,1,1218,manufacturing,manufacturing,8265
16650,1,2283,manufacturing,manufacturing,52827
16700,1,2737,manufacturing,manufacturing,57245
16900,1,2087,manufacturing,manufacturing,29606
16950,1,1882,manufacturing,manufacturing,36330
17000,1,495,manufacturing,manufacturing,10822
17040,1,351,manufacturing,manufacturing,9860
17080,1,831,manufacturing,manufacturing,5991
17100,1,777,manufacturing,manufacturing,19618
17150,1,6080,manufacturing,manufacturing,112765
17200,1,2864,manufacturing,manufacturing,117252
17310,1,1953,manufacturing,manufacturing,25997
17350,1,81,manufacturing,manufacturing,2514
17400,1,78,manufacturing,manufacturing,2361
17420,1,4913,manufacturing,manufacturing,80179
17550,1,1522,manufacturing,manufacturing,35731
17620,1,343,manufacturing,manufacturing,6298
17640,1,103,manufacturing,manufacturing,3528
17650,1,92,manufacturing,manufacturing,2633
17750,1,2005,manufacturing,manufacturing,29834
17850,1,23,manufacturing,manufacturing,1414
17900,1,37,manufacturing,manufacturing,2060
17950,1,14,manufacturing,manufacturing,1149
18020,1,92,manufacturing,manufacturing,3335
18050,1,943,manufacturing,manufacturing,36426
18100,1,33,manufacturing,manufacturing,1437
18200,1,132,manufacturing,manufacturing,2786
18230,1,1289,manufacturing,manufacturing,22142
18250,1,1154,manufacturing,manufacturing,36309
18350,1,1438,manufacturing,manufacturing,20644
18400,1,1956,manufacturing,manufacturing,24054
18450,1,5080,manufacturing,manufacturing,88251
18500,1,665,manufacturing,manufacturing,28005
18710,1,186,manufacturing,manufacturing,8076
19399,1,3,manufacturing,manufacturing,599
19499,1,173,manufacturing,manufacturing,3331
19799,1,6,manufacturing,manufacturing,130
20110,2,461,manufacturing,manufacturing,5488
20260,2,560,manufacturing,manufacturing,4708
20570,2,3516,manufacturing,manufacturing,44716
20660,2,3446,manufacturing,manufacturing,58915
20740,2,629,manufacturing,manufacturing,12537
20830,2,1546,manufacturing,manufacturing,21255
20910,2,2436,manufacturing,manufacturing,45993
