lga_2016,state,people,report_type,weekly_range_start,weekly_range_end,annual_range_start,annual_range_end
13010,1,5,value,5000,5999,260000,311999
13310,1,49,value,5000,5999,260000,311999
13340,1,25,value,5000,5999,260000,311999
13450,1,54,value,5000,5999,260000,311999
13510,1,15,value,5000,5999,260000,311999
13550,1,33,value,5000,5999,260000,311999
13660,1,3,value,5000,5999,260000,311999
13800,1,284,value,5000,5999,260000,311999
13850,1,7,value,5000,5999,260000,311999
13910,1,31,value,5000,5999,260000,311999
14000,1,1798,value,5000,5999,260000,311999
14100,1,287,value,5000,5999,260000,311999
14170,1,2537,value,5000,5999,260000,311999
14200,1,17,value,5000,5999,260000,311999
14300,1,12,value,5000,5999,260000,311999
14350,1,20,value,5000,5999,260000,311999
14400,1,106,value,5000,5999,260000,311999
14500,1,2490,value,5000,5999,260000,311999
14550,1,4,value,5000,5999,260000,311999
14600,1,9,value,5000,5999,260000,311999
14650,1,752,value,5000,5999,260000,311999
14700,1,711,value,5000,5999,260000,311999
14750,1,15,value,5000,5999,260000,311999
14850,1,70,value,5000,5999,260000,311999
14870,1,72,value,5000,5999,260000,311999
14900,1,709,value,5000,5999,260000,311999
14920,1,16,value,5000,5999,260000,311999
14950,1,3,value,5000,5999,260000,311999
15050,1,303,value,5000,5999,260000,311999
15240,1,88,value,5000,5999,260000,311999
15270,1,82,value,5000,5999,260000,311999
15300,1,18,value,5000,5999,260000,311999
15350,1,645,value,5000,5999,260000,311999
15520,1,21,value,5000,5999,260000,311999
15560,1,4,value,5000,5999,260000,311999
15650,1,47,value,5000,5999,260000,311999
15700,1,19,value,5000,5999,260000,311999
15750,1,35,value,5000,5999,260000,311999
15800,1,4,value,5000,5999,260000,311999
15850,1,12,value,5000,5999,260000,311999
15900,1,800,value,5000,5999,260000,311999
15950,1,1327,value,5000,5999,260000,311999
15990,1,3702,value,5000,5999,260000,311999
16100,1,9,value,5000,5999,260000,311999
16150,1,144,value,5000,5999,260000,311999
16200,1,18,value,5000,5999,260000,311999
16260,1,1341,value,5000,5999,260000,311999
16350,1,763,value,5000,5999,260000,311999
16380,1,161,value,5000,5999,260000,311999
16400,1,161,value,5000,5999,260000,311999
16490,1,486,value,5000,5999,260000,311999
16550,1,1645,value,5000,5999,260000,311999
16610,1,9,value,5000,5999,260000,311999
16650,1,532,value,5000,5999,260000,311999
16700,1,1073,value,5000,5999,260000,311999
16900,1,178,value,5000,5999,260000,311999
16950,1,173,value,5000,5999,260000,311999
17000,1,140,value,5000,5999,260000,311999
17040,1,40,value,5000,5999,260000,311999
17080,1,21,value,5000,5999,260000,311999
17100,1,301,value,5000,5999,260000,311999
17150,1,2268,value,5000,5999,260000,311999
17200,1,2263,value,5000,5999,260000,311999
17310,1,108,value,5000,5999,260000,311999
17350,1,8,value,5000,5999,260000,311999
17400,1,3,value,5000,5999,260000,311999
17420,1,2096,value,5000,5999,260000,311999
17550,1,177,value,5000,5999,260000,311999
17620,1,34,value,5000,5999,260000,311999
17640,1,6,value,5000,5999,260000,311999
17650,1,15,value,5000,5999,260000,311999
17750,1,170,value,5000,5999,260000,311999
17850,1,0,value,5000,5999,260000,311999
17900,1,5,value,5000,5999,260000,311999
17950,1,5,value,5000,5999,260000,311999
18020,1,9,value,5000,5999,260000,311999
18050,1,1088,value,5000,5999,260000,311999
18100,1,7,value,5000,5999,260000,311999
18200,1,14,value,5000,5999,260000,311999
18230,1,112,value,5000,5999,260000,311999
18250,1,1255,value,5000,5999,260000,311999
18350,1,211,value,5000,5999,260000,311999
18400,1,264,value,5000,5999,260000,311999
18450,1,916,value,5000,5999,260000,311999
18500,1,1184,value,5000,5999,260000,311999
18710,1,155,value,5000,5999,260000,311999
19399,1,0,value,5000,5999,260000,311999
19799,1,0,value,5000,5999,260000,311999
20110,2,22,value,5000,5999,260000,311999
20260,2,17,value,5000,5999,260000,311999
20570,2,256,value,5000,5999,260000,311999
20660,2,926,value,5000,5999,260000,311999
20740,2,31,value,5000,5999,260000,311999
20830,2,133,value,5000,5999,260000,311999
20910,2,1711,value,5000,5999,260000,311999
21010,2,8,value,5000,5999,260000,311999
21110,2,2818,value,5000,5999,260000,311999
21180,2,362,value,5000,5999,260000,311999
21270,2,0,value,5000,5999,260000,311999
21370,2,47,value,5000,5999,260000,311999
21450,2,249,value,5000,5999,260000,311999
21610,2,712,value,5000,5999,260000,311999
21670,2,7,value,5000,5999,260000,311999
21750,2,24,value,5000,5999,260000,311999
21830,2,27,value,5000,5999,260000,311999
21890,2,868,value,5000,5999,260000,311999
22110,2,53,value,5000,5999,260000,311999
22170,2,348,value,5000,5999,260000,311999
22250,2,3,value,5000,5999,260000,311999
22310,2,1555,value,5000,5999,260000,311999
22410,2,28,value,5000,5999,260000,311999
22490,2,41,value,5000,5999,260000,311999
22620,2,254,value,5000,5999,260000,311999
22670,2,173,value,5000,5999,260000,311999
22750,2,725,value,5000,5999,260000,311999
22830,2,107,value,5000,5999,260000,311999
22910,2,25,value,5000,5999,260000,311999
22980,2,3,value,5000,5999,260000,311999
23110,2,612,value,5000,5999,260000,311999
23190,2,16,value,5000,5999,260000,311999
23270,2,436,value,5000,5999,260000,311999
23350,2,30,value,5000,5999,260000,311999
23430,2,875,value,5000,5999,260000,311999
23670,2,622,value,5000,5999,260000,311999
23810,2,179,value,5000,5999,260000,311999
23940,2,9,value,5000,5999,260000,311999
24130,2,236,value,5000,5999,260000,311999
24210,2,1003,value,5000,5999,260000,311999
24250,2,10,value,5000,5999,260000,311999
24330,2,500,value,5000,5999,260000,311999
24410,2,518,value,5000,5999,260000,311999
24600,2,871,value,5000,5999,260000,311999
24650,2,334,value,5000,5999,260000,311999
24780,2,61,value,5000,5999,260000,311999
24850,2,74,value,5000,5999,260000,311999
24900,2,35,value,5000,5999,260000,311999
24970,2,1127,value,5000,5999,260000,311999
25060,2,1129,value,5000,5999,260000,311999
25150,2,97,value,5000,5999,260000,311999
25250,2,838,value,5000,5999,260000,311999
25340,2,681,value,5000,5999,260000,311999
25430,2,29,value,5000,5999,260000,311999
25490,2,28,value,5000,5999,260000,311999
25620,2,19,value,5000,5999,260000,311999
25710,2,590,value,5000,5999,260000,311999
25810,2,10,value,5000,5999,260000,311999
25900,2,1254,value,5000,5999,260000,311999
25990,2,8,value,5000,5999,260000,311999
26080,2,11,value,5000,5999,260000,311999
26170,2,29,value,5000,5999,260000,311999
26260,2,33,value,5000,5999,260000,311999
26350,2,1571,value,5000,5999,260000,311999
26430,2,19,value,5000,5999,260000,311999
26490,2,149,value,5000,5999,260000,311999
26610,2,20,value,5000,5999,260000,311999
26670,2,11,value,5000,5999,260000,311999
26700,2,53,value,5000,5999,260000,311999
26730,2,71,value,5000,5999,260000,311999
26810,2,108,value,5000,5999,260000,311999
26890,2,4,value,5000,5999,260000,311999
26980,2,1180,value,5000,5999,260000,311999
27070,2,412,value,5000,5999,260000,311999
27170,2,62,value,5000,5999,260000,311999
27260,2,638,value,5000,5999,260000,311999
27350,2,1057,value,5000,5999,260000,311999
27450,2,461,value,5000,5999,260000,311999
27630,2,3,value,5000,5999,260000,311999
29399,2,0,value,5000,5999,260000,311999
29799,2,0,value,5000,5999,260000,311999
30250,3,0,value,5000,5999,260000,311999
30300,3,5,value,5000,5999,260000,311999
30370,3,61,value,5000,5999,260000,311999
30410,3,4,value,5000,5999,260000,311999
30450,3,3,value,5000,5999,260000,311999
30760,3,0,value,5000,5999,260000,311999
30900,3,0,value,5000,5999,260000,311999
31000,3,9299,value,5000,5999,260000,311999
31750,3,0,value,5000,5999,260000,311999
31820,3,128,value,5000,5999,260000,311999
31900,3,34,value,5000,5999,260000,311999
31950,3,0,value,5000,5999,260000,311999
32080,3,454,value,5000,5999,260000,311999
32250,3,4,value,5000,5999,260000,311999
32260,3,37,value,5000,5999,260000,311999
32270,3,154,value,5000,5999,260000,311999
32310,3,15,value,5000,5999,260000,311999
32330,3,0,value,5000,5999,260000,311999
32450,3,13,value,5000,5999,260000,311999
32500,3,0,value,5000,5999,260000,311999
32600,3,0,value,5000,5999,260000,311999
32750,3,0,value,5000,5999,260000,311999
32770,3,0,value,5000,5999,260000,311999
32810,3,15,value,5000,5999,260000,311999
33100,3,0,value,5000,5999,260000,311999
33200,3,0,value,5000,5999,260000,311999
33220,3,113,value,5000,5999,260000,311999
33360,3,340,value,5000,5999,260000,311999
33430,3,2097,value,5000,5999,260000,311999
33610,3,27,value,5000,5999,260000,311999
33620,3,42,value,5000,5999,260000,311999
33800,3,14,value,5000,5999,260000,311999
33830,3,0,value,5000,5999,260000,311999
33960,3,395,value,5000,5999,260000,311999
33980,3,135,value,5000,5999,260000,311999
34420,3,0,value,5000,5999,260000,311999
34530,3,100,value,5000,5999,260000,311999
34570,3,0,value,5000,5999,260000,311999
34580,3,46,value,5000,5999,260000,311999
34590,3,626,value,5000,5999,260000,311999
34710,3,10,value,5000,5999,260000,311999
34770,3,437,value,5000,5999,260000,311999
34800,3,3,value,5000,5999,260000,311999
34830,3,0,value,5000,5999,260000,311999
34860,3,31,value,5000,5999,260000,311999
34880,3,37,value,5000,5999,260000,311999
35010,3,1362,value,5000,5999,260000,311999
35250,3,0,value,5000,5999,260000,311999
35300,3,141,value,5000,5999,260000,311999
35600,3,3,value,5000,5999,260000,311999
35670,3,0,value,5000,5999,260000,311999
35740,3,164,value,5000,5999,260000,311999
35760,3,5,value,5000,5999,260000,311999
35780,3,4,value,5000,5999,260000,311999
35790,3,0,value,5000,5999,260000,311999
35800,3,0,value,5000,5999,260000,311999
36070,3,0,value,5000,5999,260000,311999
36150,3,0,value,5000,5999,260000,311999
36250,3,682,value,5000,5999,260000,311999
36300,3,0,value,5000,5999,260000,311999
36370,3,198,value,5000,5999,260000,311999
36510,3,68,value,5000,5999,260000,311999
36580,3,25,value,5000,5999,260000,311999
36630,3,44,value,5000,5999,260000,311999
36660,3,28,value,5000,5999,260000,311999
36720,3,916,value,5000,5999,260000,311999
36820,3,32,value,5000,5999,260000,311999
36910,3,420,value,5000,5999,260000,311999
36950,3,4,value,5000,5999,260000,311999
36960,3,0,value,5000,5999,260000,311999
37010,3,505,value,5000,5999,260000,311999
37300,3,29,value,5000,5999,260000,311999
37310,3,70,value,5000,5999,260000,311999
37340,3,64,value,5000,5999,260000,311999
37400,3,3,value,5000,5999,260000,311999
37550,3,0,value,5000,5999,260000,311999
37570,3,0,value,5000,5999,260000,311999
37600,3,0,value,5000,5999,260000,311999
39799,3,0,value,5000,5999,260000,311999
40070,4,117,value,5000,5999,260000,311999
40120,4,297,value,5000,5999,260000,311999
40220,4,33,value,5000,5999,260000,311999
40250,4,0,value,5000,5999,260000,311999
40310,4,59,value,5000,5999,260000,311999
40430,4,6,value,5000,5999,260000,311999
40520,4,10,value,5000,5999,260000,311999
40700,4,601,value,5000,5999,260000,311999
40910,4,173,value,5000,5999,260000,311999
41010,4,3,value,5000,5999,260000,311999
41060,4,392,value,5000,5999,260000,311999
41140,4,17,value,5000,5999,260000,311999
41190,4,3,value,5000,5999,260000,311999
41330,4,0,value,5000,5999,260000,311999
41560,4,9,value,5000,5999,260000,311999
41750,4,0,value,5000,5999,260000,311999
41830,4,3,value,5000,5999,260000,311999
41960,4,3,value,5000,5999,260000,311999
42030,4,41,value,5000,5999,260000,311999
42110,4,4,value,5000,5999,260000,311999
42250,4,25,value,5000,5999,260000,311999
42600,4,259,value,5000,5999,260000,311999
42750,4,6,value,5000,5999,260000,311999
43080,4,0,value,5000,5999,260000,311999
43220,4,0,value,5000,5999,260000,311999
43360,4,4,value,5000,5999,260000,311999
43650,4,31,value,5000,5999,260000,311999
43710,4,3,value,5000,5999,260000,311999
43790,4,6,value,5000,5999,260000,311999
43920,4,7,value,5000,5999,260000,311999
44000,4,0,value,5000,5999,260000,311999
44060,4,209,value,5000,5999,260000,311999
44210,4,7,value,5000,5999,260000,311999
44340,4,506,value,5000,5999,260000,311999
44550,4,110,value,5000,5999,260000,311999
44620,4,38,value,5000,5999,260000,311999
44830,4,3,value,5000,5999,260000,311999
45040,4,20,value,5000,5999,260000,311999
45090,4,19,value,5000,5999,260000,311999
45120,4,9,value,5000,5999,260000,311999
45290,4,299,value,5000,5999,260000,311999
45340,4,241,value,5000,5999,260000,311999
45400,4,0,value,5000,5999,260000,311999
45540,4,0,value,5000,5999,260000,311999
45680,4,72,value,5000,5999,260000,311999
45890,4,222,value,5000,5999,260000,311999
46090,4,18,value,5000,5999,260000,311999
46300,4,25,value,5000,5999,260000,311999
46450,4,29,value,5000,5999,260000,311999
46510,4,167,value,5000,5999,260000,311999
46670,4,12,value,5000,5999,260000,311999
46860,4,3,value,5000,5999,260000,311999
46970,4,40,value,5000,5999,260000,311999
47140,4,138,value,5000,5999,260000,311999
47290,4,3,value,5000,5999,260000,311999
47490,4,0,value,5000,5999,260000,311999
47630,4,0,value,5000,5999,260000,311999
47700,4,269,value,5000,5999,260000,311999
47800,4,4,value,5000,5999,260000,311999
47910,4,6,value,5000,5999,260000,311999
47980,4,480,value,5000,5999,260000,311999
48050,4,12,value,5000,5999,260000,311999
48130,4,6,value,5000,5999,260000,311999
48260,4,95,value,5000,5999,260000,311999
48340,4,19,value,5000,5999,260000,311999
48410,4,198,value,5000,5999,260000,311999
48540,4,32,value,5000,5999,260000,311999
48640,4,4,value,5000,5999,260000,311999
48750,4,5,value,5000,5999,260000,311999
48830,4,9,value,5000,5999,260000,311999
49399,4,4,value,5000,5999,260000,311999
49799,4,0,value,5000,5999,260000,311999
50080,5,73,value,5000,5999,260000,311999
50210,5,267,value,5000,5999,260000,311999
50250,5,74,value,5000,5999,260000,311999
50280,5,32,value,5000,5999,260000,311999
50350,5,64,value,5000,5999,260000,311999
50420,5,349,value,5000,5999,260000,311999
50490,5,148,value,5000,5999,260000,311999
50560,5,0,value,5000,5999,260000,311999
50630,5,3,value,5000,5999,260000,311999
50770,5,3,value,5000,5999,260000,311999
50840,5,0,value,5000,5999,260000,311999
50910,5,0,value,5000,5999,260000,311999
50980,5,63,value,5000,5999,260000,311999
51080,5,0,value,5000,5999,260000,311999
51120,5,0,value,5000,5999,260000,311999
51190,5,101,value,5000,5999,260000,311999
51260,5,98,value,5000,5999,260000,311999
51310,5,601,value,5000,5999,260000,311999
51330,5,474,value,5000,5999,260000,311999
51400,5,75,value,5000,5999,260000,311999
51470,5,0,value,5000,5999,260000,311999
51540,5,9,value,5000,5999,260000,311999
51610,5,4,value,5000,5999,260000,311999
51680,5,22,value,5000,5999,260000,311999
51750,5,193,value,5000,5999,260000,311999
51820,5,592,value,5000,5999,260000,311999
51890,5,36,value,5000,5999,260000,311999
51960,5,10,value,5000,5999,260000,311999
52030,5,6,value,5000,5999,260000,311999
52100,5,0,value,5000,5999,260000,311999
52170,5,184,value,5000,5999,260000,311999
52240,5,3,value,5000,5999,260000,311999
52310,5,3,value,5000,5999,260000,311999
52380,5,0,value,5000,5999,260000,311999
52450,5,9,value,5000,5999,260000,311999
52520,5,3,value,5000,5999,260000,311999
52590,5,5,value,5000,5999,260000,311999
52660,5,42,value,5000,5999,260000,311999
52730,5,9,value,5000,5999,260000,311999
52800,5,17,value,5000,5999,260000,311999
52870,5,21,value,5000,5999,260000,311999
52940,5,3,value,5000,5999,260000,311999
53010,5,0,value,5000,5999,260000,311999
53080,5,0,value,5000,5999,260000,311999
53150,5,140,value,5000,5999,260000,311999
53220,5,55,value,5000,5999,260000,311999
53290,5,35,value,5000,5999,260000,311999
53360,5,12,value,5000,5999,260000,311999
53430,5,260,value,5000,5999,260000,311999
53570,5,7,value,5000,5999,260000,311999
53640,5,3,value,5000,5999,260000,311999
53710,5,0,value,5000,5999,260000,311999
53780,5,326,value,5000,5999,260000,311999
53800,5,110,value,5000,5999,260000,311999
53920,5,3,value,5000,5999,260000,311999
53990,5,94,value,5000,5999,260000,311999
54060,5,7,value,5000,5999,260000,311999
54130,5,0,value,5000,5999,260000,311999
54170,5,1405,value,5000,5999,260000,311999
54200,5,315,value,5000,5999,260000,311999
54280,5,216,value,5000,5999,260000,311999
54310,5,287,value,5000,5999,260000,311999
54340,5,4,value,5000,5999,260000,311999
54410,5,3,value,5000,5999,260000,311999
54480,5,0,value,5000,5999,260000,311999
54550,5,0,value,5000,5999,260000,311999
54620,5,0,value,5000,5999,260000,311999
54690,5,0,value,5000,5999,260000,311999
54760,5,0,value,5000,5999,260000,311999
54830,5,89,value,5000,5999,260000,311999
54900,5,4,value,5000,5999,260000,311999
54970,5,0,value,5000,5999,260000,311999
55040,5,8,value,5000,5999,260000,311999
55110,5,278,value,5000,5999,260000,311999
55180,5,11,value,5000,5999,260000,311999
55250,5,3,value,5000,5999,260000,311999
55320,5,1155,value,5000,5999,260000,311999
55390,5,0,value,5000,5999,260000,311999
55460,5,11,value,5000,5999,260000,311999
55530,5,0,value,5000,5999,260000,311999
55600,5,7,value,5000,5999,260000,311999
55670,5,0,value,5000,5999,260000,311999
55740,5,138,value,5000,5999,260000,311999
55810,5,0,value,5000,5999,260000,311999
55880,5,0,value,5000,5999,260000,311999
55950,5,0,value,5000,5999,260000,311999
56090,5,209,value,5000,5999,260000,311999
56160,5,0,value,5000,5999,260000,311999
56230,5,61,value,5000,5999,260000,311999
56300,5,4,value,5000,5999,260000,311999
56370,5,0,value,5000,5999,260000,311999
56460,5,7,value,5000,5999,260000,311999
56580,5,490,value,5000,5999,260000,311999
56620,5,0,value,5000,5999,260000,311999
56730,5,19,value,5000,5999,260000,311999
56790,5,3,value,5000,5999,260000,311999
56860,5,0,value,5000,5999,260000,311999
56930,5,35,value,5000,5999,260000,311999
57000,5,0,value,5000,5999,260000,311999
57080,5,176,value,5000,5999,260000,311999
57140,5,3,value,5000,5999,260000,311999
57210,5,8,value,5000,5999,260000,311999
57280,5,213,value,5000,5999,260000,311999
57350,5,0,value,5000,5999,260000,311999
57420,5,6,value,5000,5999,260000,311999
57490,5,472,value,5000,5999,260000,311999
57630,5,0,value,5000,5999,260000,311999
57700,5,118,value,5000,5999,260000,311999
57770,5,0,value,5000,5999,260000,311999
57840,5,530,value,5000,5999,260000,311999
57910,5,1767,value,5000,5999,260000,311999
57980,5,283,value,5000,5999,260000,311999
58050,5,452,value,5000,5999,260000,311999
